ISIN	CO2	CO2	ESG Score 2015	ESG Score 2016	ESG Score 2017	ESG Score 2018	ESG Score 2019	ESG Score 2020	ESG Score 2021	Green Bond Flag	ISO 14000 or EMS Certified	EMS Certified Percent													
FR0013344686	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
FR0013346137	8,602971859	8,602971859	52,95265452	52,95265452	52,95265452	52,95265452	52,95265452	52,95265452	52,95265452	N	No	NULL													
XS1844215696	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS1846631049	28,61204728	35,40936214	76,27436386	67,97982049	78,93453065	75,49245089	87,35512207	86,00495174	84,60535585	N	ISO 14000	NULL													
PTMTLBOM0007	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A192ZH7	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013346814	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1854532949	0	35,27533571	66,05025934	68,61038799	72,25121698	73,79507175	80,39281023	79,50903862	81,09997453	N	ISO 14000	22,727													
XS1855440019	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0010394437	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0012969020	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
XS1858912915	0	52,1111355	NULL	0	0	0	0	0	73,26102829	Y	ISO 14000	100													
FI4000223532	0	158,3841461	NULL	0	0	0	0	44,07873827	44,07873827	N	No	NULL													
XS1863994981	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A194DC1	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A194DD9	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A194DE7	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS0500397905	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
XS1873143561	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1873143645	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1822791619	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1873208950	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1873209172	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1876069185	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1874127811	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1874127902	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1874128033	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013357845	156,2997811	101,6173224	75,79374416	75,6468869	80,77825182	81,89279792	82,55161968	85,22124472	85,22124472	N	ISO 14000	94													
FR0013357852	156,2997811	101,6173224	75,79374416	75,6468869	80,77825182	81,89279792	82,55161968	85,22124472	85,22124472	N	ISO 14000	94													
FR0013357860	156,2997811	101,6173224	75,79374416	75,6468869	80,77825182	81,89279792	82,55161968	85,22124472	85,22124472	N	ISO 14000	94													
XS1874122267	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1874122770	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1877846110	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013359197	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
FR0013359239	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
XS1877937851	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
BE0002596741	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1823623878	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1877595014	0	56,90520044	NULL	0	0	61,54303231	58,82669741	62,197702	67,19939377	N	No	NULL													
XS1877595444	0	56,90520044	NULL	0	0	61,54303231	58,82669741	62,197702	67,19939377	N	No	NULL													
XS1878190757	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
XS1878191052	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
XS1878191219	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
XS1577731604	12,2685177	20,92506863	83,89846276	80,76661484	88,42935783	87,19080974	92,12431547	92,13818471	91,56371914	N	ISO 14000	56													
XS1624344542	273,4377569	254,620994	78,96289015	81,84383553	81,08708729	0	86,61001681	0	86,09833261	N	ISO 14000	98,438													
FR0013359254	376,0435522	468,8586809	62,59648985	57,50193295	61,60796355	59,1676072	61,84521167	72,26050786	72,58636313	N	ISO 14000	95,3													
XS1881574591	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS1881593971	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS1881004730	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	N	ISO 14000	100													
XS1878266326	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1882681452	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1888229249	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1888184121	0,231816264	0,359547252	30,53540725	18,86990371	25,7317221	37,87797662	42,96499201	34,56573302	34,56573302	N	No	NULL													
FR0013365285	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
FR0013365293	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
FR0013367422	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1881533563	0	884,9022443	NULL	0	0	0	59,60355773	0	70,85149359	Y	ISO 14000	NULL													
XS1828032786	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1794354628	273,4377569	254,620994	78,96289015	81,84383553	81,08708729	0	86,61001681	0	86,09833261	N	ISO 14000	98,438													
FR0013369493	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1843459600	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1893621026	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS1843459436	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1891195775	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS1885608817	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013368545	802,237427	417,6550534	65,84633437	0	0	71,9687432	72,96525294	71,12538714	70,71631698	N	Both	99,7													
XS1892117919	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1401125346	0	5990,666187	NULL	45,5018112	0	50,26206897	43,39971466	50,67009113	47,41934692	N	ISO 14000	51,351													
XS1853999313	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
FR0013378445	6,147460523	7,909840596	62,59504876	67,37306894	61,88405128	70,61134886	72,04527657	65,34156892	65,34156892	N	Both	89													
FR0013378452	6,147460523	7,909840596	62,59504876	67,37306894	61,88405128	70,61134886	72,04527657	65,34156892	65,34156892	N	Both	89													
FR0013378460	6,147460523	7,909840596	62,59504876	67,37306894	61,88405128	70,61134886	72,04527657	65,34156892	65,34156892	N	Both	89													
XS1898256257	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1900101046	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS1910245593	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1910245676	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1910947941	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1910948162	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1910948329	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1910948675	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1903442744	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1917358621	0	92,81002432	NULL	80,92205661	80,69658918	83,34354398	79,66202967	80,80382529	83,58237869	N	ISO 14000	58													
FR0013383213	36,46047754	22,05426331	65,24954497	71,72284437	76,01155732	82,45889641	82,41513642	82,12975163	82,12975163	N	No	NULL													
FR0013385473	1201,226063	1033,51432	73,09193876	79,73989681	80,57203343	79,67569263	79,8237317	83,27729645	83,27729645	N	Both	68													
FR0013385655	3,899741124	5,445629835	39,29900979	53,72652705	0	63,2448604	57,03915221	0	69,44782223	N	ISO 14000	51													
AT0000A24UY3	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0010922534	0	17,89041811	NULL	61,81842534	64,35790784	0	66,94094776	72,31304598	70,08320329	N	ISO 14000	70,4													
BE0002629104	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1936139770	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013396876	0	17,89041811	NULL	61,81842534	64,35790784	0	66,94094776	72,31304598	70,08320329	N	ISO 14000	70,4													
XS1946004451	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS1958214964	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1953833750	27,80040168	26,11463477	47,92599565	50,92445944	48,77970828	52,96691733	52,28407922	58,52752213	62,528722	N	No	NULL													
BE6312821612	136,5898831	102,4288635	53,04806226	0	53,1800823	52,86760278	57,16955118	56,62064214	58,69943763	N	No	NULL													
BE6312822628	136,5898831	102,4288635	53,04806226	0	53,1800823	52,86760278	57,16955118	56,62064214	58,69943763	N	No	NULL													
FR0013409851	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
XS1936208419	0	38,01631043	43,78410928	0	46,86040166	45,07938288	0	74,76575118	77,06865339	N	ISO 14000	NULL													
XS1955187692	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013409836	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
XS1979288328	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1936208252	0	38,01631043	43,78410928	0	46,86040166	45,07938288	0	74,76575118	77,06865339	N	ISO 14000	NULL													
XS1960685383	12,2685177	20,92506863	83,89846276	80,76661484	88,42935783	87,19080974	92,12431547	92,13818471	91,56371914	N	ISO 14000	56													
XS1937665955	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS0809847667	0	23,21415726	NULL	71,59857219	76,9975073	73,15400179	67,67805783	77,45830912	69,20166755	N	ISO 14000	100													
XS1980270810	0	52,1111355	NULL	0	0	0	0	0	73,26102829	Y	ISO 14000	100													
DE000A2YB699	0	81,81095086	NULL	37,38037708	43,55030204	48,12535545	63,42443973	65,92538742	72,29610354	N	Both	99,5													
XS1957442541	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	Y	ISO 14000	100													
DE000A2YB7A7	0	81,81095086	NULL	37,38037708	43,55030204	48,12535545	63,42443973	65,92538742	72,29610354	N	Both	99,5													
XS1995781546	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2001175657	0	10,89777421	NULL	91,5683079	0	0	0	89,06229434	89,30283671	Y	ISO 14000	80													
XS1967636199	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
XS1995662027	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1967635977	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
XS1996268253	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2YB7B5	0	81,81095086	NULL	37,38037708	43,55030204	48,12535545	63,42443973	65,92538742	72,29610354	N	Both	99,5													
XS1996435688	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2002491780	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2009943379	0	2,627154032	NULL	42,76628882	46,75478926	51,93462866	50,74754338	53,82492436	53,82492436	N	No	NULL													
XS2014382845	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2019976070	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2018636600	0	48,95635187	NULL	0	0	73,58019689	75,44932165	79,85393011	0	N	No	NULL													
DE000A2RYD91	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2025466413	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
DE000A2RYD83	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1955187775	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2032727310	0	273,2273354	NULL	0	49,13086219	40,21845435	47,96357334	54,65625339	54,65625339	N	ISO 14000	NULL													
XS2025480596	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
XS2035620710	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1961772560	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2001278899	0	206,5937068	NULL	66,69879737	0	0	0	76,46656743	73,01402785	N	ISO 14000	NULL													
XS2033351995	0	52,1111355	NULL	0	0	0	0	0	73,26102829	N	ISO 14000	100													
XS1967635621	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
XS1577727164	12,2685177	20,92506863	83,89846276	80,76661484	88,42935783	87,19080974	92,12431547	92,13818471	91,56371914	N	ISO 14000	56													
BE6315847804	974,8282851	960,6318145	76,64940082	79,11926089	0	0	59,15099961	75,23634928	77,25109721	N	ISO 14000	30,137													
XS2047479469	0	39,79966845	NULL	0	0	0	43,49009503	44,31510354	54,35356399	N	ISO 14000	94,444													
DE000A2RWAX4	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2TR083	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS2024715794	46,16979785	19,97225131	73,64883796	70,6870538	0	79,1575058	76,63527615	76,47280788	79,82758084	N	ISO 14000	NULL													
XS1956027947	0	3148,13726	NULL	78,49289576	76,52524597	71,98427073	70,46260928	0	76,11859206	N	ISO 14000	99,8													
XS2004381245	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010044209	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010045198	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010045271	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2047619064	20,75574532	10,06205394	58,01135023	62,73416481	57,9039927	51,97218996	63,2159785	71,82351849	76,56203002	Y	ISO 14000	100													
XS1969600748	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2002491863	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2022084367	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2049726990	0	821,6516916	NULL	65,29917516	0	71,39098327	0	76,09955373	71,49560468	N	Both	NULL													
XS1901055472	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
FR0013428513	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	Y	Both	64,19													
XS2020608548	248,2097346	208,2178598	69,23388191	73,20846175	77,3142676	77,57372789	77,15340951	81,86685557	81,86685557	Y	Both	87													
XS2023872174	0	30,22258249	NULL	0	0	0	0	0	60,34002219	N	No	NULL													
XS2023873149	0	30,22258249	NULL	0	0	0	0	0	60,34002219	N	No	NULL													
XS2060691040	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2055728054	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013452620	376,0435522	468,8586809	62,59648985	57,50193295	61,60796355	59,1676072	61,84521167	72,26050786	72,58636313	N	ISO 14000	95,3													
XS2004381674	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2052310054	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2YNZW8	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS1955187858	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1956028168	0	3148,13726	NULL	78,49289576	76,52524597	71,98427073	70,46260928	0	76,11859206	N	ISO 14000	99,8													
XS2009861480	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
FR0013405347	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
FR0013428067	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013444775	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
XS2052313827	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2056374353	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2056572154	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2057069093	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2057069762	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2057070182	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2078734626	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2078735276	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2078735433	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2R9ZT1	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2R9ZU9	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2YPFU9	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS0438844093	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1948611840	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2049616548	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2055727916	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2020583618	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1956037664	0	3148,13726	NULL	78,49289576	76,52524597	71,98427073	70,46260928	0	76,11859206	N	ISO 14000	99,8													
XS1996269061	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2042667944	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013404571	8,602971859	8,602971859	52,95265452	52,95265452	52,95265452	52,95265452	52,95265452	52,95265452	52,95265452	N	No	NULL													
FR0013405040	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0013431715	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0013444536	5,033525884	5,101453862	49,28784613	57,3873923	61,53418954	60,2885435	59,99600729	61,15769235	61,15769235	N	No	NULL													
FR0013444544	5,033525884	5,101453862	49,28784613	57,3873923	61,53418954	60,2885435	59,99600729	61,15769235	61,15769235	N	No	NULL													
FR0013444551	5,033525884	5,101453862	49,28784613	57,3873923	61,53418954	60,2885435	59,99600729	61,15769235	61,15769235	N	No	NULL													
FR0013455813	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	Y	Both	64,19													
FR0013455821	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
XS2026171079	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2051660335	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	N	ISO 14000	100													
XS2051660509	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	N	ISO 14000	100													
XS2065601937	0	884,9022443	NULL	0	0	0	59,60355773	0	70,85149359	Y	ISO 14000	NULL													
FR0013428489	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	Y	Both	64,19													
FR0013456621	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
XS2026150313	0	859,4872917	NULL	61,42910738	0	64,56604526	70,56038859	66,62823177	81,29017523	Y	Both	NULL													
XS2082323630	2391,742195	2581,604475	83,21957933	84,68774269	82,2814562	84,28492018	82,73953452	0	82,57179117	N	ISO 14000	98													
XS2082324018	2391,742195	2581,604475	83,21957933	84,68774269	82,2814562	84,28492018	82,73953452	0	82,57179117	N	ISO 14000	98													
XS2082345955	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010039381	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010447238	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2079678400	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
DE000A254P51	0	46,24960902	NULL	0	0	44,84333525	0	57,11694093	56,86330348	N	No	NULL													
DE000A254P69	0	46,24960902	NULL	0	0	44,84333525	0	57,11694093	56,86330348	N	No	NULL													
XS2010039894	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010039977	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010040124	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2049616464	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2049616621	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2083146964	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2083147343	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2084488209	0	35,27533571	66,05025934	68,61038799	72,25121698	73,79507175	80,39281023	79,50903862	81,09997453	N	ISO 14000	22,727													
XS2084497705	0	35,27533571	66,05025934	68,61038799	72,25121698	73,79507175	80,39281023	79,50903862	81,09997453	N	ISO 14000	22,727													
XS2084510069	0	35,27533571	66,05025934	68,61038799	72,25121698	73,79507175	80,39281023	79,50903862	81,09997453	N	ISO 14000	22,727													
XS2055651918	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
XS2083976139	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013462728	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2049090595	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013409844	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
FR0013444502	5,033525884	5,101453862	49,28784613	57,3873923	61,53418954	60,2885435	59,99600729	61,15769235	61,15769235	N	No	NULL													
DE000A2SBDE0	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2SBDF7	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2093242373	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1981060624	0	1360,190927	NULL	0	0	58,68975787	77,5799263	74,40809435	74,40809435	Y	ISO 14000	100													
XS2090807293	0	273,2273354	NULL	0	49,13086219	40,21845435	47,96357334	54,65625339	54,65625339	N	ISO 14000	NULL													
DE000A2YNZX6	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS2088659789	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0011842913	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0011842939	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013463643	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013463650	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013463668	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013463676	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013465424	802,237427	417,6550534	65,84633437	0	0	71,9687432	72,96525294	71,12538714	70,71631698	N	Both	99,7													
XS1730873731	2391,742195	2581,604475	83,21957933	84,68774269	82,2814562	84,28492018	82,73953452	0	82,57179117	N	ISO 14000	98													
XS1995795504	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2100663223	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2100663579	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2100664114	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
DE000A28RSQ8	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A28RSR6	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2101357072	0	38,01631043	43,78410928	0	46,86040166	45,07938288	0	74,76575118	77,06865339	N	ISO 14000	NULL													
XS2102355588	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2102357014	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2102357105	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2102916793	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2102932055	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013476595	1201,226063	1033,51432	73,09193876	79,73989681	80,57203343	79,67569263	79,8237317	83,27729645	83,27729645	N	Both	68													
XS1936308391	2391,742195	2581,604475	83,21957933	84,68774269	82,2814562	84,28492018	82,73953452	0	82,57179117	N	ISO 14000	98													
XS2049146215	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2102380776	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2102934697	0	98,9905306	NULL	39,25103302	37,7708517	41,27309043	41,31503754	51,67960412	55,18637537	N	ISO 14000	NULL													
XS2103013210	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2013626010	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2046736752	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013015559	0	17,89041811	NULL	61,81842534	64,35790784	0	66,94094776	72,31304598	70,08320329	Y	ISO 14000	70,4													
FR0013405032	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0013424868	7,147186109	2,771683757	80,15441864	82,92021947	87,39115637	84,13936804	82,74135065	85,67136433	85,67136433	N	EMS	NULL													
DE000A2R7JD3	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2R7JE1	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2RWAY2	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2TSDD4	46,16979785	19,97225131	73,64883796	70,6870538	0	79,1575058	76,63527615	76,47280788	79,82758084	N	ISO 14000	NULL													
